i	mean	lower	upper	substrate	dt
13	0.339711509753301	0.310757964587391	0.36866505491921	hafn	65
14	0.331798848227491	0.301049188014995	0.362548508439987	hafn	70
15	0.314002514095801	0.281447855674513	0.34655717251709	hafn	75
16	0.35138489117714	0.318306738794435	0.384463043559844	hafn	80
17	0.316733932788872	0.279425477511836	0.354042388065908	hafn	85
18	0.310291547809952	0.272152796915332	0.348430298704571	hafn	90
19	0.330286188138683	0.289248956493547	0.371323419783819	hafn	95
20	0.363862465183258	0.318396475931078	0.409328454435438	hafn	100
21	0.346897248161736	0.296022632760836	0.397771863562636	hafn	105
22	0.32920480962815	0.269431454928153	0.388978164328147	hafn	110
23	0.405954835888788	0.336583594244658	0.475326077532918	hafn	115
24	0.378129153135922	0.279214441897384	0.477043864374461	hafn	120
1	1	1	1	glass	5
2	0.557915726843424	0.539410875683006	0.576420578003841	glass	10
3	0.436281507081055	0.415454518522265	0.457108495639845	glass	15
4	0.371638634322035	0.349402214650827	0.393875053993243	glass	20
5	0.358784395851342	0.335931129399743	0.38163766230294	glass	25
6	0.329354959800687	0.305693275202177	0.353016644399196	glass	30
7	0.31012212488756	0.285865911968045	0.334378337807075	glass	35
8	0.303387904008867	0.278782522955747	0.327993285061988	glass	40
9	0.309917192115748	0.284320253709511	0.335514130521985	glass	45
10	0.327597858892533	0.30211198180879	0.353083735976276	glass	50
11	0.29377020127211	0.266621008174347	0.320919394369873	glass	55
12	0.259657208025846	0.229823493084772	0.28949092296692	glass	60
13	0.276364707270255	0.2458331983741	0.30689621616641	glass	65
14	0.265415961180733	0.234147112266212	0.296684810095254	glass	70
15	0.23607631535042	0.202224458678793	0.269928172022048	glass	75
16	0.265273607435576	0.229471123793981	0.30107609107717	glass	80
17	0.260107862893372	0.222469459285832	0.297746266500913	glass	85
18	0.22813531090863	0.186286288482824	0.269984333334436	glass	90
19	0.151698162522885	0.10569529326856	0.19770103177721	glass	95
20	0.158928160681833	0.109540193870271	0.208316127493395	glass	100
21	0.175367118253514	0.122925518703267	0.227808717803761	glass	105
22	0.254843590773445	0.195690694662203	0.313996486884688	glass	110
23	0.20086113303552	0.124679106046139	0.277043160024901	glass	115
24	0.195465547798306	0.0815038122428567	0.309427283353754	glass	120
