cl_id	sub_id	circularity
NL20	30kPa FN	0.4
NL20	30kPa FN	0.8
NL20	30kPa FN	0.9
NL20	30kPa FN	0.7
NL20	30kPa FN	0.6
NL20	30kPa FN	0.7
NL20	30kPa FN	0.6
NL20	30kPa FN	0.8
NL20	30kPa FN	0.8
NL20	30kPa FN	0.7
NL20	30kPa FN	0.8
NL20	30kPa FN	0.5
NL20	30kPa FN	0.7
NL20	30kPa FN	0.5
NL20	30kPa FN	0.5
NL20	30kPa FN	0.5
NL20	30kPa FN	0.7
NL20	30kPa FN	0.4
NL20	30kPa FN	0.7
NL20	30kPa FN	0.8
NL20	30kPa FN	0.6
NL20	30kPa FN	0.7
NL20	30kPa FN	0.8
NL20	30kPa FN	0.7
NL20	30kPa FN	0.8
NL20	30kPa FN	0.8
NL20	30kPa FN	0.7
NL20	30kPa FN	0.4
NL20	30kPa FN	0.6
NL20	30kPa FN	0.6
NL20	30kPa FN	0.6
NL20	30kPa FN	0.5
NL20	30kPa FN	0.7
NL20	30kPa FN	0.9
NL20	30kPa FN	0.7
NL20	30kPa FN	0.7
NL20	30kPa FN	0.7
NL20	30kPa FN	0.7
NL20	30kPa FN	0.7
NL20	30kPa FN	0.8
NL20	30kPa FN	0.6
NL20	30kPa FN	0.8
NL20	30kPa FN	0.6
NL20	30kPa FN	0.6
NL20	30kPa FN	0.7
NL20	30kPa FN	0.3
NL20	30kPa FN	0.4
NL20	30kPa FN	0.6
NL20	30kPa FN	0.4
NL20	30kPa FN	0.9
NL20	30kPa FN	0.6
NL20	30kPa FN	0.6
NL20	30kPa FN	0.3
NL20	30kPa FN	0.6
NL20	30kPa FN	0.6
NL20	30kPa FN	0.4
NL20	30kPa FN	0.5
NL20	30kPa FN	0.5
NL20	30kPa FN	0.4
NL20	30kPa FN	0.5
NL20	30kPa FN	0.6
NL20	30kPa FN	0.6
NL20	30kPa FN	0.6
NL20	30kPa FN	0.5
NL20	30kPa FN	0.7
NL20	30kPa FN	0.7
NL20	30kPa FN	0.6
NL20	30kPa FN	0.5
NL20	30kPa FN	0.4
NL20	30kPa FN	0.6
NL20	30kPa FN	1.0
NL20	30kPa FN	0.6
NL20	30kPa FN	0.2
NL20	30kPa FN	0.6
NL20	30kPa FN	0.8
NL20	30kPa FN	0.9
NL20	30kPa FN	0.5
NL20	30kPa FN	0.4
NL20	30kPa FN	0.6
NL20	30kPa FN	0.5
NL20	30kPa FN	0.5
NL20	30kPa FN	0.7
NL20	30kPa FN	0.6
NL20	30kPa FN	0.5
NL20	30kPa FN	0.3
NL20	30kPa FN	1.0
NL20	30kPa FN	0.6
NL20	30kPa FN	0.2
NL20	30kPa FN	0.5
NL20	30kPa FN	1.0
NL20	30kPa FN	0.5
NL20	30kPa FN	0.3
NL20	30kPa FN	0.3
NL20	30kPa FN	0.6
NL20	30kPa FN	0.3
NL20	30kPa FN	0.7
NL20	30kPa FN	1.0
NL20	30kPa FN	0.4
NL20	30kPa FN	0.5
NL20	30kPa FN	0.5
NL20	30kPa FN	1.0
NL20	30kPa FN	0.6
NL20	30kPa FN	1.0
NL20	30kPa FN	0.8
NL20	30kPa FN	0.7
NL20	30kPa FN	0.4
NL20	30kPa FN	0.3
NL20	30kPa FN	0.5
NL20	30kPa FN	0.7
NL20	30kPa FN	0.7
NL20	30kPa FN	0.7
NL20	30kPa FN	0.4
NL20	30kPa FN	0.6
NL20	30kPa FN	0.5
NL20	30kPa FN	0.6
NL20	30kPa FN	0.6
NL20	30kPa FN	0.5
NL20	30kPa FN	0.3
NL20	30kPa FN	0.8
NL20	30kPa FN	1.0
NL20	30kPa FN	0.8
NL20	30kPa FN	0.9
NL20	30kPa FN	0.7
NL20	30kPa FN	1.0
NL20	30kPa FN	0.437
NL20	30kPa FN	0.506
NL20	30kPa FN	0.63
NL20	30kPa FN	0.815
NL20	30kPa FN	0.809
NL20	30kPa FN	0.724
NL20	30kPa FN	0.707
NL20	30kPa FN	0.442
NL20	30kPa FN	0.772
NL20	30kPa FN	0.685
NL20	30kPa FN	0.602
NL20	30kPa FN	0.734
NL20	30kPa FN	0.935
NL20	30kPa FN	0.571
NL20	30kPa FN	0.869
NL20	30kPa FN	0.774
NL20	30kPa FN	0.683
NL20	30kPa FN	0.958
NL20	30kPa FN	0.885
NL20	30kPa FN	0.759
NL20	30kPa FN	0.875
NL20	30kPa FN	0.707
NL20	30kPa FN	0.846
NL20	30kPa FN	0.655
NL20	30kPa FN	0.822
NL20	30kPa FN	0.697
NL20	30kPa FN	0.551
NL20	30kPa FN	0.587
NL20	30kPa FN	0.667
NL20	30kPa FN	0.522
NL20	30kPa FN	0.687
NL20	30kPa FN	0.523
NL20	30kPa FN	0.735
NL20	30kPa FN	0.825
NL20	30kPa FN	0.677
NL20	30kPa FN	0.826
NL20	30kPa FN	0.543
NL20	30kPa FN	0.753
NL20	30kPa FN	0.588
NL20	HA Coll	0.9
NL20	HA Coll	0.7
NL20	HA Coll	0.9
NL20	HA Coll	1.0
NL20	HA Coll	0.8
NL20	HA Coll	0.9
NL20	HA Coll	0.7
NL20	HA Coll	1.0
NL20	HA Coll	0.8
NL20	HA Coll	0.6
NL20	HA Coll	0.5
NL20	HA Coll	1.0
NL20	HA Coll	0.9
NL20	HA Coll	0.9
NL20	HA Coll	0.6
NL20	HA Coll	0.9
NL20	HA Coll	0.6
NL20	HA Coll	1.0
NL20	HA Coll	0.6
NL20	HA Coll	0.8
NL20	HA Coll	0.6
NL20	HA Coll	0.6
NL20	HA Coll	0.6
NL20	HA Coll	0.7
NL20	HA Coll	0.6
NL20	HA Coll	0.6
NL20	HA Coll	0.4
NL20	HA Coll	0.4
NL20	HA Coll	0.6
NL20	HA Coll	0.7
NL20	HA Coll	0.3
NL20	HA Coll	0.8
NL20	HA Coll	0.4
NL20	HA Coll	0.9
NL20	HA Coll	0.6
NL20	HA Coll	0.7
NL20	HA Coll	0.5
NL20	HA Coll	0.4
NL20	HA Coll	0.3
NL20	HA Coll	0.6
NL20	HA Coll	0.7
NL20	HA Coll	0.6
NL20	HA Coll	0.8
NL20	HA Coll	0.8
NL20	HA Coll	0.6
NL20	HA Coll	0.7
NL20	HA Coll	0.7
NL20	HA Coll	0.4
NL20	HA Coll	0.8
NL20	HA Coll	0.7
NL20	HA Coll	0.5
NL20	HA Coll	1.0
NL20	HA Coll	1.0
NL20	HA Coll	0.7
NL20	HA Coll	0.8
NL20	HA Coll	0.7
NL20	HA Coll	0.9
NL20	HA Coll	0.9
NL20	HA Coll	1.0
NL20	HA Coll	1.0
NL20	HA Coll	0.8
NL20	HA Coll	0.8
NL20	HA Coll	0.9
NL20	HA Coll	0.6
NL20	HA Coll	0.8
NL20	HA Coll	0.9
NL20	HA Coll	0.6
NL20	HA Coll	0.7
NL20	HA Coll	0.9
NL20	HA Coll	0.6
NL20	HA Coll	0.8
NL20	HA Coll	0.3
NL20	HA Coll	0.4
NL20	HA Coll	0.7
NL20	HA Coll	1.0
NL20	HA Coll	0.5
NL20	HA Coll	0.8
NL20	HA Coll	0.8
NL20	HA Coll	0.7
NL20	HA Coll	0.7
NL20	HA Coll	0.6
NL20	HA Coll	0.7
NL20	HA Coll	0.5
NL20	HA Coll	0.4
NL20	HA Coll	0.9
NL20	HA Coll	0.6
NL20	HA Coll	0.4
NL20	HA Coll	0.5
NL20	HA Coll	0.4
NL20	HA Coll	0.9
NL20	HA Coll	1.0
NL20	HA Coll	0.6
NL20	HA Coll	0.8
NL20	HA Coll	0.4
NL20	HA Coll	0.4
NL20	HA Coll	0.318
NL20	HA Coll	0.696
NL20	HA Coll	0.526
NL20	HA Coll	0.96
NL20	HA Coll	0.807
NL20	HA Coll	0.834
NL20	HA Coll	0.968
NL20	HA Coll	0.847
NL20	HA Coll	0.678
NL20	HA Coll	0.963
NL20	HA Coll	0.779
NL20	HA Coll	0.531
NL20	HA Coll	0.771
NL20	HA Coll	0.835
NL20	HA Coll	0.78
NL20	HA Coll	0.934
NL20	HA Coll	0.575
NL20	HA Coll	0.638
NL20	HA Coll	0.897
NL20	HA Coll	0.678
NL20	HA Coll	0.967
NL20	HA Coll	0.952
NL20	HA Coll	0.535
NL20	HA Coll	0.636
NL20	HA Coll	0.694
NL20	HA Coll	0.866
NL20	HA Coll	0.939
NL20	HA Coll	0.799
NL20	HA Coll	0.753
NL20	HA Coll	0.46
NL20	HA Coll	0.385
NL20	HA FN	1.0
NL20	HA FN	0.7
NL20	HA FN	1.0
NL20	HA FN	0.6
NL20	HA FN	0.6
NL20	HA FN	0.8
NL20	HA FN	0.3
NL20	HA FN	0.6
NL20	HA FN	0.4
NL20	HA FN	0.7
NL20	HA FN	0.7
NL20	HA FN	0.7
NL20	HA FN	0.8
NL20	HA FN	1.0
NL20	HA FN	0.5
NL20	HA FN	0.8
NL20	HA FN	1.0
NL20	HA FN	0.8
NL20	HA FN	0.6
NL20	HA FN	0.7
NL20	HA FN	1.0
NL20	HA FN	0.8
NL20	HA FN	1.0
NL20	HA FN	0.7
NL20	HA FN	1.0
NL20	HA FN	0.8
NL20	HA FN	0.9
NL20	HA FN	0.8
NL20	HA FN	0.8
NL20	HA FN	0.8
NL20	HA FN	0.9
NL20	HA FN	0.8
NL20	HA FN	0.4
NL20	HA FN	1.0
NL20	HA FN	0.5
NL20	HA FN	0.4
NL20	HA FN	0.4
NL20	HA FN	0.9
NL20	HA FN	0.5
NL20	HA FN	0.4
NL20	HA FN	0.8
NL20	HA FN	0.8
NL20	HA FN	0.9
NL20	HA FN	0.9
NL20	HA FN	0.9
NL20	HA FN	0.6
NL20	HA FN	0.7
NL20	HA FN	0.7
NL20	HA FN	0.6
NL20	HA FN	0.6
NL20	HA FN	0.7
NL20	HA FN	0.4
NL20	HA FN	0.5
NL20	HA FN	1.0
NL20	HA FN	1.0
NL20	HA FN	1.0
NL20	HA FN	1.0
NL20	HA FN	0.5
NL20	HA FN	0.7
NL20	HA FN	0.6
NL20	HA FN	1.0
NL20	HA FN	0.9
NL20	HA FN	0.7
NL20	HA FN	0.8
NL20	HA FN	0.5
NL20	HA FN	0.6
NL20	HA FN	0.9
NL20	HA FN	0.6
NL20	HA FN	0.7
NL20	HA FN	0.8
NL20	HA FN	0.9
NL20	HA FN	1.0
NL20	HA FN	1.0
NL20	HA FN	1.0
NL20	HA FN	1.0
NL20	HA FN	0.5
NL20	HA FN	0.4
NL20	HA FN	0.6
NL20	HA FN	0.8
NL20	HA FN	0.7
NL20	HA FN	0.4
NL20	HA FN	0.8
NL20	HA FN	0.9
NL20	HA FN	1.0
NL20	HA FN	1.0
NL20	HA FN	0.9
NL20	HA FN	0.9
NL20	HA FN	0.9
NL20	HA FN	1.0
NL20	HA FN	0.9
NL20	HA FN	0.7
NL20	HA FN	0.7
NL20	HA FN	0.6
NL20	HA FN	0.7
NL20	HA FN	0.7
NL20	HA FN	0.5
NL20	HA FN	0.6
NL20	HA FN	1.0
NL20	HA FN	0.6
NL20	HA FN	0.8
NL20	HA FN	0.9
NL20	HA FN	0.8
NL20	HA FN	0.7
NL20	HA FN	0.6
NL20	HA FN	0.4
NL20	HA FN	0.8
NL20	HA FN	0.7
NL20	HA FN	1.0
NL20	HA FN	0.8
NL20	HA FN	0.7
NL20	HA FN	0.6
NL20	HA FN	0.6
NL20	HA FN	1.0
NL20	HA FN	0.5
NL20	HA FN	1.0
NL20	HA FN	0.5
NL20	HA FN	0.8
NL20	HA FN	0.5
NL20	HA FN	0.6
NL20	HA FN	1.0
NL20	HA FN	0.7
NL20	HA FN	0.9
NL20	HA FN	0.4
NL20	HA FN	0.8
NL20	HA FN	0.6
NL20	HA FN	0.7
NL20	HA FN	0.7
NL20	HA FN	0.5
NL20	HA FN	0.7
NL20	HA FN	0.5
NL20	HA FN	0.7
NL20	HA FN	0.8
NL20	HA FN	0.8
NL20	HA FN	0.7
NL20	HA FN	0.8
NL20	HA FN	0.9
NL20	HA FN	0.7
NL20	HA FN	0.9
NL20	HA FN	0.8
NL20	HA FN	0.7
NL20	HA FN	0.8
NL20	HA FN	0.6
NL20	HA FN	0.4
NL20	HA FN	0.9
NL20	HA FN	0.5
NL20	HA FN	0.5
NL20	HA FN	0.7
NL20	HA FN	0.6
NL20	HA FN	0.7
NL20	HA FN	0.6
NL20	Glass	0.6
NL20	Glass	0.7
NL20	Glass	0.7
NL20	Glass	0.7
NL20	Glass	0.2
NL20	Glass	0.4
NL20	Glass	0.6
NL20	Glass	0.7
NL20	Glass	0.5
NL20	Glass	0.8
NL20	Glass	0.6
NL20	Glass	0.5
NL20	Glass	0.4
NL20	Glass	1.0
NL20	Glass	0.7
NL20	Glass	0.5
NL20	Glass	0.5
NL20	Glass	0.7
NL20	Glass	0.8
NL20	Glass	1.0
NL20	Glass	0.5
NL20	Glass	0.6
NL20	Glass	0.4
NL20	Glass	0.9
NL20	Glass	0.7
NL20	Glass	0.8
NL20	Glass	0.7
NL20	Glass	0.3
NL20	Glass	0.7
NL20	Glass	0.4
NL20	Glass	0.6
NL20	Glass	0.7
NL20	Glass	0.5
NL20	Glass	0.6
NL20	Glass	0.9
NL20	Glass	1.0
NL20	Glass	0.5
NL20	Glass	1.0
NL20	Glass	0.7
NL20	Glass	0.7
NL20	Glass	0.6
NL20	Glass	0.7
NL20	Glass	0.8
NL20	Glass	0.6
NL20	Glass	0.6
NL20	Glass	0.4
NL20	Glass	0.3
NL20	Glass	0.6
NL20	Glass	0.6
NL20	Glass	0.8
NL20	Glass	0.4
NL20	Glass	1.0
NL20	Glass	0.6
NL20	Glass	0.7
NL20	Glass	0.8
NL20	Glass	0.7
NL20	Glass	0.9
NL20	Glass	0.8
NL20	Glass	0.6
NL20	Glass	0.8
NL20	Glass	0.6
NL20	Glass	0.8
NL20	Glass	0.5
NL20	Glass	0.8
NL20	Glass	0.6
NL20	Glass	0.6
NL20	Glass	0.4
NL20	Glass	0.6
NL20	Glass	0.8
NL20	Glass	0.6
NL20	Glass	0.5
NL20	Glass	0.9
NL20	Glass	0.8
NL20	Glass	1.0
NL20	Glass	1.0
NL20	Glass	0.8
NL20	Glass	0.7
NL20	Glass	0.6
NL20	Glass	0.7
NL20	Glass	0.7
NL20	Glass	0.7
NL20	Glass	0.9
NL20	Glass	0.6
NL20	Glass	0.8
NL20	Glass	0.7
NL20	Glass	0.6
NL20	Glass	0.8
NL20	Glass	0.9
NL20	Glass	0.3
NL20	Glass	0.4
NL20	Glass	0.5
NL20	Glass	0.6
NL20	Glass	0.7
NL20	Glass	0.7
NL20	Glass	0.3
NL20	Glass	0.4
NL20	Glass	0.6
NL20	Glass	0.5
NL20	Glass	0.9
NL20	Glass	0.8
NL20	Glass	0.5
NL20	Glass	1.0
NL20	Glass	0.6
NL20	Glass	0.5
NL20	Glass	0.6
NL20	Glass	0.4
NL20	Glass	0.8
NL20	Glass	0.7
NL20	Glass	0.7
NL20	Glass	0.5
NL20	Glass	0.9
NL20	Glass	0.5
NL20	Glass	0.7
NL20	Glass	1.0
NL20	Glass	0.8
NL20	Glass	0.3
NL20	Glass	0.7
NL20	Glass	0.9
NL20	Glass	0.5
NL20	Glass	0.8
NL20	Glass	0.6
NL20	Glass	0.9
NL20	Glass	0.4
NL20	Glass	0.5
NL20	Glass	0.4
NL20	Glass	0.4
NL20	Glass	0.9
NL20	Glass	0.8
NL20	Glass	0.8
NL20	Glass	0.5
NL20	Glass	0.7
NL20	Glass	0.8
NL20	Glass	0.6
NL20	Glass	0.4
NL20	Glass	0.5
NL20	Glass	0.5
NL20	Glass	0.8
NL20	Glass	0.7
NL20	Glass	0.2
NL20	Glass	0.2
NL20	Glass	0.3
NL20	Glass	0.4
NL20	Glass	0.8
NL20	Glass	0.6
NL20	Glass	0.7
NL20	Glass	0.3
NL20	Glass	1.0
NL20	Glass	0.4
NL20	Glass	0.6
NL20	Glass	0.6
NL20	Glass	0.6
NL20	Glass	0.4
NL20	Glass	0.5
NL20	Glass	0.3
NL20	Glass	0.7
NL20	Glass	0.9
NL20	Glass	1.0
NL20	Glass	0.9
NL20	Glass	0.5
NL20	Glass	0.4
NL20	Glass	0.3
NL20	Glass	0.5
NL20	Glass	0.8
NL20	Glass	0.7
NL20	Glass	0.5
NL20	Glass	0.6
NL20	Glass	0.5
NL20	Glass	0.7
NL20	Glass	0.6
NL20	Glass	0.9
NL20	Glass	0.6
NL20	Glass	0.6
NL20	Glass	0.6
NL20	Glass	0.6
NL20	Glass	0.3
NL20	Glass	0.7
NL20	Glass	0.6
NL20	Glass	0.8
NL20	Glass	0.5
NL20	Glass	0.9
NL20	Glass	0.3
NL20	Glass	0.7
NL20	Glass	0.5
NL20	Glass	0.3
NL20	Glass	0.6
NL20	Glass	0.6
NL20	Glass	0.5
NL20	Glass	0.5
NL20	Glass	0.8
NL20	Glass	1.0
NL20	Glass	0.3
NL20	Glass	0.7
NL20	Glass	0.5
NL20	Glass	0.131
NL20	Glass	0.617
NL20	Glass	0.93
NL20	Glass	0.682
NL20	Glass	0.669
NL20	Glass	0.377
NL20	Glass	0.671
NL20	Glass	0.59
NL20	Glass	0.842
NL20	Glass	0.655
NL20	Glass	0.43
NL20	Glass	0.495
NL20	Glass	0.454
NL20	Glass	0.604
NL20	Glass	0.781
NL20	Glass	0.7
NL20	Glass	0.92
NL20	Glass	0.391
NL20	Glass	0.617
NL20	Glass	0.754
NL20	Glass	0.487
NL20	Glass	0.801
NL20	Glass	0.741
NL20	Glass	0.727
NL20	Glass	0.797
NL20	Glass	0.619
NL20	Glass	0.601
NL20	Glass	0.784
NL20	Glass	0.778
NL20	Glass	0.592
NL20	Glass	0.931
NL20	Glass	0.595
NL20	Glass	0.953
NL20	Glass	0.619
NL20	Glass	0.68
NL20	Glass	0.569
NL20	Glass	0.457
NL20	Glass	0.678
NL20	Glass	0.355
NL20	Glass	0.608
NL20	Glass	0.535
NL20	Glass	0.516
NL20	Glass	0.755
NL20	Glass	0.722
NL20	Glass	0.645
NL20	Glass	0.548
NL20	Glass	0.967
NL20	Glass	0.329
NL20	Glass	0.426
NL20	Glass	0.848
NL20	Glass	0.653
NL20	Glass	0.812
NL20	Glass	0.648
NL20	Glass	0.583
NL20	Glass	0.653
HCT116	500Pa Coll	0.919
HCT116	500Pa Coll	0.909
HCT116	500Pa Coll	0.919
HCT116	500Pa Coll	0.909
HCT116	500Pa Coll	0.862
HCT116	500Pa Coll	0.881
HCT116	500Pa Coll	0.948
HCT116	500Pa Coll	0.86
HCT116	500Pa Coll	0.907
HCT116	500Pa Coll	0.894
HCT116	500Pa Coll	0.871
HCT116	500Pa Coll	0.847
HCT116	500Pa Coll	0.949
HCT116	500Pa Coll	0.929
HCT116	500Pa Coll	0.921
HCT116	500Pa Coll	0.915
HCT116	500Pa Coll	0.927
HCT116	500Pa Coll	0.887
HCT116	500Pa Coll	0.905
HCT116	500Pa Coll	0.926
HCT116	500Pa Coll	0.953
HCT116	500Pa Coll	0.675
HCT116	500Pa Coll	0.943
HCT116	500Pa Coll	0.888
HCT116	500Pa Coll	0.906
HCT116	500Pa Coll	0.878
HCT116	500Pa Coll	0.922
HCT116	500Pa Coll	0.927
HCT116	500Pa Coll	0.915
HCT116	500Pa Coll	0.901
HCT116	500Pa Coll	0.898
HCT116	500Pa Coll	0.896
HCT116	500Pa Coll	0.595
HCT116	500Pa Coll	0.741
HCT116	500Pa Coll	0.92
HCT116	500Pa Coll	0.913
HCT116	500Pa Coll	0.799
HCT116	500Pa Coll	0.687
HCT116	500Pa Coll	0.887
HCT116	500Pa Coll	0.898
HCT116	500Pa Coll	0.873
HCT116	500Pa Coll	0.89
HCT116	500Pa Coll	0.844
HCT116	500Pa Coll	0.876
HCT116	500Pa Coll	0.919
HCT116	500Pa Coll	0.729
HCT116	500Pa Coll	0.954
HCT116	500Pa Coll	0.804
HCT116	500Pa Coll	0.837
HCT116	500Pa Coll	0.765
HCT116	500Pa Coll	0.875
HCT116	500Pa Coll	0.858
HCT116	500Pa Coll	0.889
HCT116	500Pa Coll	0.419
HCT116	500Pa Coll	0.674
HCT116	500Pa Coll	0.813
HCT116	500Pa Coll	0.412
HCT116	500Pa Coll	0.445
HCT116	500Pa Coll	0.897
HCT116	500Pa Coll	0.473
HCT116	500Pa Coll	0.31
HCT116	500Pa Coll	0.251
HCT116	500Pa Coll	0.537
HCT116	500Pa Coll	0.696
HCT116	500Pa Coll	0.243
HCT116	500Pa Coll	0.391
HCT116	500Pa Coll	0.231
HCT116	500Pa Coll	0.668
HCT116	500Pa Coll	0.838
HCT116	500Pa Coll	0.321
HCT116	500Pa Coll	0.209
HCT116	500Pa Coll	0.825
HCT116	500Pa Coll	0.552
HCT116	500Pa Coll	0.573
HCT116	500Pa Coll	0.558
HCT116	500Pa Coll	0.731
HCT116	500Pa Coll	0.84
HCT116	500Pa Coll	0.886
HCT116	500Pa Coll	0.862
HCT116	500Pa Coll	0.934
HCT116	500Pa Coll	0.65
HCT116	500Pa Coll	0.61
HCT116	500Pa Coll	0.628
HCT116	500Pa Coll	0.574
HCT116	500Pa Coll	0.621
HCT116	500Pa Coll	0.596
HCT116	500Pa Coll	0.656
HCT116	500Pa Coll	0.893
HCT116	500Pa Coll	0.915
HCT116	500Pa Coll	0.265
HCT116	500Pa Coll	0.555
HCT116	500Pa Coll	0.59
HCT116	500Pa Coll	0.904
HCT116	500Pa Coll	0.252
HCT116	500Pa Coll	0.844
HCT116	500Pa Coll	0.633
HCT116	500Pa Coll	0.82
HCT116	500Pa Coll	0.651
HCT116	500Pa Coll	0.477
HCT116	500Pa Coll	0.584
HCT116	500Pa Coll	0.688
HCT116	500Pa Coll	0.906
HCT116	500Pa Coll	0.937
HCT116	500Pa Coll	0.483
HCT116	500Pa Coll	0.52
HCT116	500Pa Coll	0.918
HCT116	500Pa Coll	0.943
HCT116	500Pa FN	0.883
HCT116	500Pa FN	0.933
HCT116	500Pa FN	0.886
HCT116	500Pa FN	0.943
HCT116	500Pa FN	0.928
HCT116	500Pa FN	0.746
HCT116	500Pa FN	0.893
HCT116	500Pa FN	0.791
HCT116	500Pa FN	0.901
HCT116	500Pa FN	0.909
HCT116	500Pa FN	0.765
HCT116	500Pa FN	0.628
HCT116	500Pa FN	1.0
HCT116	500Pa FN	0.91
HCT116	500Pa FN	0.885
HCT116	500Pa FN	0.913
HCT116	500Pa FN	0.877
HCT116	500Pa FN	0.886
HCT116	500Pa FN	0.902
HCT116	500Pa FN	0.857
HCT116	500Pa FN	0.873
HCT116	500Pa FN	0.875
HCT116	500Pa FN	0.809
HCT116	500Pa FN	0.908
HCT116	500Pa FN	0.885
HCT116	500Pa FN	0.848
HCT116	500Pa FN	0.867
HCT116	500Pa FN	0.802
HCT116	500Pa FN	0.885
HCT116	500Pa FN	0.769
HCT116	500Pa FN	0.93
HCT116	500Pa FN	0.882
HCT116	500Pa FN	0.891
HCT116	500Pa FN	0.905
HCT116	500Pa FN	0.927
HCT116	500Pa FN	0.853
HCT116	500Pa FN	0.947
HCT116	500Pa FN	0.938
HCT116	500Pa FN	1.0
HCT116	500Pa FN	0.925
HCT116	500Pa FN	0.764
HCT116	500Pa FN	0.903
HCT116	500Pa FN	0.918
HCT116	500Pa FN	0.935
HCT116	500Pa FN	0.909
HCT116	500Pa FN	0.926
HCT116	500Pa FN	0.936
HCT116	500Pa FN	0.937
HCT116	500Pa FN	0.924
HCT116	500Pa FN	0.939
HCT116	500Pa FN	0.8
HCT116	500Pa FN	0.929
HCT116	500Pa FN	0.748
HCT116	500Pa FN	0.828
HCT116	500Pa FN	0.927
HCT116	500Pa FN	0.923
HCT116	500Pa FN	0.829
HCT116	500Pa FN	0.894
HCT116	500Pa FN	0.899
HCT116	500Pa FN	0.859
HCT116	500Pa FN	0.863
HCT116	500Pa FN	0.831
HCT116	500Pa FN	0.912
HCT116	500Pa FN	0.917
HCT116	500Pa FN	0.929
HCT116	500Pa FN	0.838
HCT116	500Pa FN	0.848
HCT116	500Pa FN	0.862
HCT116	500Pa FN	0.898
HCT116	500Pa FN	0.82
HCT116	500Pa FN	0.814
HCT116	500Pa FN	0.889
HCT116	500Pa FN	0.723
HCT116	500Pa FN	0.824
HCT116	500Pa FN	0.612
HCT116	500Pa FN	0.775
HCT116	500Pa FN	0.653
HCT116	500Pa FN	0.702
HCT116	500Pa FN	0.743
HCT116	500Pa FN	0.92
HCT116	500Pa FN	0.937
HCT116	500Pa FN	0.809
HCT116	500Pa FN	0.889
HCT116	500Pa FN	0.753
HCT116	500Pa FN	0.849
HCT116	500Pa FN	0.761
HCT116	500Pa FN	0.558
HCT116	500Pa FN	0.573
HCT116	500Pa FN	0.869
HCT116	500Pa FN	0.907
HCT116	500Pa FN	0.88
HCT116	500Pa FN	0.87
HCT116	500Pa FN	0.86
