cl_id	sub_id	motility
OVCAR-3	Glass	6.277921
OVCAR-3	Glass	5.450551
OVCAR-3	Glass	8.29796
OVCAR-3	Glass	5.450551
OVCAR-3	Glass	15.358221
OVCAR-3	Glass	21.508448
OVCAR-3	Glass	27.111699
OVCAR-3	Glass	13.687506
OVCAR-3	Glass	9.125331
OVCAR-3	Glass	8.887678
OVCAR-3	Glass	6.874255
OVCAR-3	Glass	3.257787
OVCAR-3	Glass	6.620629
OVCAR-3	Glass	9.77336
OVCAR-3	Glass	7.284632
OVCAR-3	Glass	4.443839
OVCAR-3	Glass	8.470685
OVCAR-3	Glass	6.515573
OVCAR-3	Glass	35.631475
OVCAR-3	Glass	15.992969
OVCAR-3	Glass	11.735088
OVCAR-3	Glass	14.927947
OVCAR-3	Glass	3.020134
OVCAR-3	Glass	11.966124
OVCAR-3	Glass	4.026846
OVCAR-3	Glass	4.860833
OVCAR-3	Glass	5.688203
OVCAR-3	Glass	4.860833
OVCAR-3	Glass	16.582687
OVCAR-3	Glass	1.006711
OVCAR-3	Glass	3.437128
OVCAR-3	Glass	23.010705
OVCAR-3	Glass	5.033557
OVCAR-3	Glass	8.470685
OVCAR-3	Glass	9.160087
OVCAR-3	Glass	2.84741
OVCAR-3	Glass	0.0
OVCAR-3	Glass	9.994074
OVCAR-3	Glass	4.190212
OVCAR-3	Glass	3.257787
OVCAR-3	Glass	4.026846
OVCAR-3	Glass	8.871704
NCI-H2126	500Pa Coll	6.040268
NCI-H2126	500Pa Coll	5.387651
NCI-H2126	500Pa Coll	5.843696
NCI-H2126	500Pa Coll	6.053533
NCI-H2126	500Pa Coll	3.6337
NCI-H2126	500Pa Coll	6.773337
NCI-H2126	500Pa Coll	5.66656
NCI-H2126	500Pa Coll	9.731544
NCI-H2126	500Pa Coll	8.390569
NCI-H2126	500Pa Coll	3.691275
NCI-H2126	500Pa Coll	1.006711
NCI-H2126	500Pa Coll	3.020134
NCI-H2126	500Pa Coll	12.356612
NCI-H2126	500Pa Coll	5.508125
NCI-H2126	500Pa Coll	4.026846
NCI-H2126	500Pa Coll	6.534274
NCI-H2126	500Pa Coll	8.66155
NCI-H2126	500Pa Coll	9.714722
NCI-H2126	500Pa Coll	1.006711
NCI-H2126	500Pa Coll	12.350894
NCI-H2126	500Pa Coll	3.969271
NCI-H2126	500Pa Coll	3.691275
NCI-H2126	500Pa Coll	8.984127
NCI-H2126	500Pa Coll	5.423583
NCI-H2126	500Pa Coll	9.475191
NCI-H2126	500Pa Coll	6.536479
NCI-H2126	500Pa Coll	5.423998
NCI-H2126	500Pa Coll	4.575307
NCI-H2126	500Pa Coll	7.640211
NCI-H2126	500Pa Coll	8.114779
NCI-H2126	500Pa Coll	8.787555
NCI-H2126	500Pa Coll	2.823562
NCI-H2126	500Pa Coll	6.772497
NCI-H2126	500Pa Coll	6.64851
NCI-H2126	500Pa Coll	5.251772
NCI-H2126	500Pa Coll	1.061167
NCI-H2126	500Pa Coll	8.079761
NCI-H2126	500Pa Coll	9.006848
NCI-H2126	500Pa Coll	7.25987
NCI-H2126	500Pa Coll	7.25987
NCI-H2126	500Pa Coll	12.265041
NCI-H2126	500Pa Coll	3.824948
NCI-H2126	500Pa Coll	6.111108
NCI-H2126	500Pa Coll	3.939184
NCI-H2126	500Pa Coll	7.025391
NCI-H2126	500Pa Coll	10.416529
NCI-H2126	500Pa Coll	13.409837
NCI-H2126	500Pa Coll	3.434922
NCI-H2126	500Pa Coll	3.434922
NCI-H2126	500Pa Coll	2.013423
NCI-H2126	500Pa Coll	1.342282
NCI-H2126	500Pa Coll	3.655343
NCI-H2126	500Pa Coll	4.572254
NCI-H2126	500Pa Coll	10.002293
NCI-H2126	500Pa Coll	3.355705
NCI-H2126	500Pa Coll	9.769504
NCI-H2126	500Pa Coll	15.820997
NCI-H2126	500Pa Coll	6.198703
NCI-H2126	500Pa Coll	2.962559
NCI-H2126	500Pa Coll	5.248653
NCI-H2126	500Pa Coll	2.152421
NCI-H2126	500Pa Coll	4.324278
NCI-H2126	500Pa Coll	4.108269
NCI-H2126	500Pa Coll	12.923542
NCI-H2126	500Pa Coll	2.763781
NCI-H2126	500Pa Coll	3.939221
NCI-H2126	500Pa Coll	13.250094
NCI-H2126	500Pa Coll	2.428211
NCI-H2126	500Pa Coll	6.53336
NCI-H2126	500Pa Coll	4.443839
NCI-H2126	500Pa Coll	2.567209
NCI-H2126	500Pa Coll	0.810139
NCI-H2126	500Pa FN	3.691275
NCI-H2126	500Pa FN	5.863133
NCI-H2126	500Pa FN	18.731809
NCI-H2126	500Pa FN	8.193934
NCI-H2126	500Pa FN	4.836984
NCI-H2126	500Pa FN	8.93467
NCI-H2126	500Pa FN	8.750902
NCI-H2126	500Pa FN	6.179266
NCI-H2126	500Pa FN	7.74419
NCI-H2126	500Pa FN	18.682465
NCI-H2126	500Pa FN	10.749248
NCI-H2126	500Pa FN	2.84741
NCI-H2126	500Pa FN	3.23835
NCI-H2126	500Pa FN	5.327871
NCI-H2126	500Pa FN	6.339907
NCI-H2126	500Pa FN	5.964224
NCI-H2126	500Pa FN	7.210793
NCI-H2126	500Pa FN	11.460184
NCI-H2126	500Pa FN	10.549623
NCI-H2126	500Pa FN	7.513104
NCI-H2126	500Pa FN	6.160797
NCI-H2126	500Pa FN	5.275621
NCI-H2126	500Pa FN	11.373464
NCI-H2126	500Pa FN	14.271564
NCI-H2126	500Pa FN	0.33557
NCI-H2126	500Pa FN	26.371562
NCI-H2126	500Pa FN	13.313341
NCI-H2126	500Pa FN	15.97135
NCI-H2126	500Pa FN	1.421499
NCI-H2126	500Pa FN	2.291418
NCI-H2126	500Pa FN	11.137746
NCI-H2126	500Pa FN	7.601502
NCI-H2126	500Pa FN	8.291344
NCI-H2126	500Pa FN	8.392775
NCI-H2126	500Pa FN	11.841957
NCI-H2126	500Pa FN	10.550754
NCI-H2126	500Pa FN	0.671141
NCI-H2126	500Pa FN	11.392901
NCI-H2126	500Pa FN	7.135035
NCI-H2126	500Pa FN	5.838371
NCI-H2126	500Pa FN	7.567055
NCI-H2126	500Pa FN	10.787506
NCI-H2126	500Pa FN	14.053508
NCI-H2126	500Pa FN	4.932751
NCI-H2126	500Pa FN	2.487991
NCI-H2126	500Pa FN	6.790627
NCI-H2126	500Pa FN	7.93974
NCI-H2126	500Pa FN	4.106063
NCI-H2126	500Pa FN	10.899601
NCI-H2126	500Pa FN	11.352461
NCI-H2126	500Pa FN	11.229145
NCI-H2126	500Pa FN	13.703548
NCI-H2126	500Pa FN	3.6337
NCI-H2126	500Pa FN	7.050717
NCI-H2126	500Pa FN	24.328932
NCI-H2126	500Pa FN	6.488284
NCI-H2126	500Pa FN	9.832404
NCI-H2126	500Pa FN	7.15913
NCI-H2126	500Pa FN	10.450628
NCI-H2126	500Pa FN	2.449853
NCI-H2126	500Pa FN	4.207154
NCI-H2126	500Pa FN	4.403727
NCI-H2126	500Pa FN	6.891718
NCI-H2126	500Pa FN	2.348993
NCI-H2126	500Pa FN	6.87818
NCI-H2126	500Pa FN	5.907903
NCI-H2126	500Pa FN	6.695145
NCI-H2126	500Pa FN	11.14148
NCI-H2126	500Pa FN	6.083554
NCI-H2126	500Pa FN	8.511995
NCI-H2126	500Pa FN	0.33557
NCI-H2126	500Pa FN	1.75707
NCI-H2126	500Pa FN	17.34045
NCI-H2126	500Pa FN	11.777668
NCI-H2126	500Pa FN	14.276035
NCI-H2126	30kPa Coll	8.496754
NCI-H2126	30kPa Coll	4.441634
NCI-H2126	30kPa Coll	5.033557
NCI-H2126	30kPa Coll	6.496367
NCI-H2126	30kPa Coll	6.569292
NCI-H2126	30kPa Coll	16.018303
NCI-H2126	30kPa Coll	1.342282
NCI-H2126	30kPa Coll	2.013423
NCI-H2126	30kPa Coll	7.853999
NCI-H2126	30kPa Coll	2.428211
NCI-H2126	30kPa Coll	3.061445
NCI-H2126	30kPa Coll	25.021851
NCI-H2126	30kPa Coll	5.448345
NCI-H2126	30kPa Coll	5.527562
NCI-H2126	30kPa Coll	2.428211
NCI-H2126	30kPa Coll	3.240555
NCI-H2126	30kPa Coll	4.305689
NCI-H2126	30kPa Coll	7.11782
NCI-H2126	30kPa Coll	1.677852
NCI-H2126	30kPa Coll	6.653835
NCI-H2126	30kPa Coll	3.07459
NCI-H2126	30kPa Coll	4.697987
NCI-H2126	30kPa Coll	6.021568
NCI-H2126	30kPa Coll	3.355705
NCI-H2126	30kPa Coll	7.140298
NCI-H2126	30kPa Coll	5.710076
NCI-H2126	30kPa Coll	3.355705
NCI-H2126	30kPa Coll	9.962521
NCI-H2126	30kPa Coll	2.684564
NCI-H2126	30kPa Coll	5.916675
NCI-H2126	30kPa Coll	2.348993
NCI-H2126	30kPa Coll	3.57392
NCI-H2126	30kPa Coll	8.298207
NCI-H2126	30kPa Coll	1.342282
NCI-H2126	30kPa Coll	6.119486
NCI-H2126	30kPa Coll	9.662132
NCI-H2126	30kPa Coll	5.112774
NCI-H2126	30kPa Coll	3.099352
NCI-H2126	30kPa Coll	6.223974
NCI-H2126	30kPa Coll	5.647123
NCI-H2126	30kPa Coll	4.719629
NCI-H2126	30kPa Coll	9.019146
NCI-H2126	30kPa Coll	1.620278
NCI-H2126	30kPa Coll	2.739019
NCI-H2126	30kPa Coll	2.631416
NCI-H2126	30kPa Coll	1.677852
NCI-H2126	30kPa Coll	5.311553
NCI-H2126	30kPa Coll	4.026846
NCI-H2126	30kPa Coll	4.081301
NCI-H2126	30kPa Coll	3.355705
NCI-H2126	30kPa Coll	1.677852
NCI-H2126	30kPa FN	2.013423
NCI-H2126	30kPa FN	1.085929
NCI-H2126	30kPa FN	2.013423
NCI-H2126	30kPa FN	3.691275
NCI-H2126	30kPa FN	5.271209
NCI-H2126	30kPa FN	1.342282
NCI-H2126	30kPa FN	11.582799
NCI-H2126	30kPa FN	11.667057
NCI-H2126	30kPa FN	10.800651
NCI-H2126	30kPa FN	3.020134
NCI-H2126	30kPa FN	2.962559
NCI-H2126	30kPa FN	4.550545
NCI-H2126	30kPa FN	0.0
NCI-H2126	30kPa FN	5.779237
NCI-H2126	30kPa FN	1.383592
NCI-H2126	30kPa FN	7.676864
NCI-H2126	30kPa FN	6.996038
NCI-H2126	30kPa FN	14.083713
NCI-H2126	30kPa FN	2.013423
NCI-H2126	30kPa FN	4.441634
NCI-H2126	30kPa FN	3.593357
NCI-H2126	30kPa FN	1.81685
NCI-H2126	30kPa FN	20.603583
NCI-H2126	30kPa FN	2.542447
NCI-H2126	30kPa FN	1.342282
NCI-H2126	30kPa FN	5.448345
NCI-H2126	30kPa FN	1.006711
NCI-H2126	30kPa FN	3.159132
NCI-H2126	30kPa FN	2.403449
NCI-H2126	30kPa FN	1.342282
NCI-H2126	30kPa FN	6.471605
NCI-H2126	30kPa FN	1.342282
NCI-H2126	30kPa FN	8.607477
NCI-H2126	30kPa FN	27.668508
NCI-H2126	30kPa FN	3.928927
NCI-H2126	30kPa FN	2.842999
NCI-H2126	30kPa FN	1.677852
NCI-H2126	30kPa FN	3.745731
NCI-H2126	30kPa FN	9.676124
NCI-H2126	30kPa FN	21.834477
NCI-H2126	30kPa FN	5.33099
NCI-H2126	30kPa FN	6.064117
NCI-H2126	30kPa FN	2.626989
NCI-H2126	30kPa FN	9.084251
NCI-H2126	30kPa FN	3.613365
NCI-H2126	30kPa FN	5.735179
NCI-H2126	30kPa FN	5.345673
NCI-H2126	30kPa FN	2.09264
NCI-H2126	30kPa FN	7.31786
NCI-H2126	30kPa FN	5.922913
NCI-H2126	30kPa FN	24.718244
NCI-H2126	30kPa FN	9.630334
NCI-H2126	30kPa FN	1.342282
NCI-H2126	30kPa FN	8.12979
NCI-H2126	30kPa FN	3.434922
NCI-H2126	30kPa FN	2.823562
NCI-H2126	HA Coll	7.443638
NCI-H2126	HA Coll	13.68391
NCI-H2126	HA Coll	4.362416
NCI-H2126	HA Coll	6.286759
NCI-H2126	HA Coll	2.152421
NCI-H2126	HA Coll	4.106063
NCI-H2126	HA Coll	1.677852
NCI-H2126	HA Coll	8.44667
NCI-H2126	HA Coll	9.96802
NCI-H2126	HA Coll	9.844167
NCI-H2126	HA Coll	3.691275
NCI-H2126	HA Coll	10.04709
NCI-H2126	HA Coll	6.623748
NCI-H2126	HA Coll	2.403449
NCI-H2126	HA Coll	7.759431
NCI-H2126	HA Coll	8.095002
NCI-H2126	HA Coll	18.398256
NCI-H2126	HA Coll	4.207154
NCI-H2126	HA Coll	7.818981
NCI-H2126	HA Coll	1.75707
NCI-H2126	HA Coll	4.304841
NCI-H2126	HA Coll	5.941131
NCI-H2126	HA Coll	2.878017
NCI-H2126	HA Coll	9.545117
NCI-H2126	HA Coll	3.178569
NCI-H2126	HA Coll	2.013423
NCI-H2126	HA Coll	9.655499
NCI-H2126	HA Coll	12.376454
NCI-H2126	HA Coll	9.278618
NCI-H2126	HA Coll	5.033557
NCI-H2126	HA Coll	3.911696
NCI-H2126	HA Coll	9.824026
NCI-H2126	HA Coll	1.342282
NCI-H2126	HA Coll	0.810139
NCI-H2126	HA Coll	7.620203
NCI-H2126	HA Coll	9.478201
NCI-H2126	HA Coll	1.006711
NCI-H2126	HA Coll	5.205783
NCI-H2126	HA Coll	1.342282
NCI-H2126	HA Coll	3.707593
NCI-H2126	HA Coll	11.067587
NCI-H2126	HA Coll	9.838534
NCI-H2126	HA Coll	8.300182
NCI-H2126	HA Coll	9.155555
NCI-H2126	HA Coll	8.543664
NCI-H2126	HA Coll	9.192595
NCI-H2126	HA Coll	1.006711
NCI-H2126	HA Coll	11.226022
NCI-H2126	HA Coll	4.165843
NCI-H2126	HA Coll	3.099352
NCI-H2126	HA Coll	3.830273
NCI-H2126	HA Coll	8.620742
NCI-H2126	HA Coll	7.142746
NCI-H2126	HA Coll	7.044708
NCI-H2126	HA Coll	4.600068
NCI-H2126	HA Coll	6.337701
NCI-H2126	HA FN	12.998096
NCI-H2126	HA FN	5.28809
NCI-H2126	HA FN	18.094358
NCI-H2126	HA FN	4.263719
NCI-H2126	HA FN	18.875113
NCI-H2126	HA FN	11.872121
NCI-H2126	HA FN	4.550597
NCI-H2126	HA FN	6.744288
NCI-H2126	HA FN	4.340597
NCI-H2126	HA FN	2.564965
NCI-H2126	HA FN	7.115562
NCI-H2126	HA FN	3.904923
NCI-H2126	HA FN	4.776674
NCI-H2126	HA FN	7.393076
NCI-H2126	HA FN	4.459951
NCI-H2126	HA FN	12.402846
NCI-H2126	HA FN	20.66093
NCI-H2126	HA FN	19.704312
NCI-H2126	HA FN	0.947493
NCI-H2126	HA FN	6.350534
NCI-H2126	HA FN	3.789972
NCI-H2126	HA FN	13.880306
NCI-H2126	HA FN	18.059328
NCI-H2126	HA FN	16.121225
NCI-H2126	HA FN	4.375555
NCI-H2126	HA FN	0.947493
NCI-H2126	HA FN	4.784376
NCI-H2126	HA FN	3.11559
NCI-H2126	HA FN	5.28809
NCI-H2126	HA FN	11.705426
NCI-H2126	HA FN	10.574178
NCI-H2126	HA FN	12.599404
NCI-H2126	HA FN	10.882247
NCI-H2126	HA FN	7.978659
NCI-H2126	HA FN	21.100229
NCI-H2126	HA FN	5.13618
NCI-H2126	HA FN	11.981651
NCI-H2126	HA FN	10.240422
NCI-H2126	HA FN	16.054293
NCI-H2126	HA FN	11.204239
NCI-H2126	HA FN	19.03274
NCI-H2126	HA FN	4.49916
NCI-H2126	HA FN	11.255658
NCI-H2126	HA FN	10.859448
NCI-H2126	HA FN	4.452434
NCI-H2126	HA FN	6.030157
NCI-H2126	HA FN	21.21948
NCI-H2126	HA FN	7.556984
NCI-H2126	HA FN	4.013645
NCI-H2126	HA FN	13.466095
NCI-H2126	HA FN	0.0
NCI-H2126	HA FN	5.806158
NCI-H2126	HA FN	8.03698
NCI-H2126	HA FN	15.35788
NCI-H2126	HA FN	12.055741
NCI-H2126	HA FN	19.235362
NCI-H2126	HA FN	23.472569
NCI-H2126	HA FN	8.974783
NCI-H2126	HA FN	8.364874
NCI-H2126	HA FN	5.996141
NCI-H2126	HA FN	6.020468
NCI-H2126	HA FN	9.070212
NCI-H2126	HA FN	4.849302
NCI-H2126	HA FN	0.0
NCI-H2126	HA FN	7.106198
NCI-H2126	HA FN	0.0
NCI-H2126	HA FN	1.953307
NCI-H2126	HA FN	13.102256
NCI-H2126	HA FN	19.57648
NCI-H2126	HA FN	20.524221
NCI-H2126	HA FN	6.382378
NCI-H2126	HA FN	1.059329
NCI-H2126	HA FN	8.452405
NCI-H2126	HA FN	4.849302
NCI-H2126	HA FN	15.867657
NCI-H2126	HA FN	1.059329
NCI-H2126	HA FN	2.118659
NCI-H2126	HA FN	3.428062
NCI-H2126	HA FN	5.761837
NCI-H2126	HA FN	9.732515
NCI-H2126	HA FN	11.034744
NCI-H2126	HA FN	5.931994
NCI-H2126	HA FN	17.752927
NCI-H2126	HA FN	15.687553
NCI-H2126	HA FN	19.952468
NCI-H2126	HA FN	13.691771
NCI-H2126	HA FN	6.821167
NCI-H2126	HA FN	42.105951
NCI-H2126	HA FN	22.669658
NCI-H2126	HA FN	32.592625
NCI-H2126	HA FN	16.219295
NCI-H2126	HA FN	22.318369
NCI-H2126	HA FN	11.339439
NCI-H2126	HA FN	4.737465
NCI-H2126	HA FN	6.632452
NCI-H2126	HA FN	12.198132
NCI-H2126	HA FN	20.981256
NCI-H2126	HA FN	4.098041
NCI-H2126	HA FN	3.11559
NCI-H2126	HA FN	10.529857
NCI-H2126	HA FN	17.009948
NCI-H2126	HA FN	5.881191
NCI-H2126	HA FN	4.182437
NCI-H2126	Glass	4.697987
NCI-H2126	Glass	17.276859
NCI-H2126	Glass	20.378511
NCI-H2126	Glass	17.144832
NCI-H2126	Glass	5.982694
NCI-H2126	Glass	3.51414
NCI-H2126	Glass	18.561333
NCI-H2126	Glass	25.763397
NCI-H2126	Glass	9.794245
NCI-H2126	Glass	20.241992
NCI-H2126	Glass	17.973649
NCI-H2126	Glass	5.704698
NCI-H2126	Glass	14.418021
NCI-H2126	Glass	27.055292
NCI-H2126	Glass	11.167143
NCI-H2126	Glass	8.295755
NCI-H2126	Glass	78.823484
NCI-H2126	Glass	3.691275
NCI-H2126	Glass	15.962327
NCI-H2126	Glass	12.863762
NCI-H2126	Glass	18.070174
NCI-H2126	Glass	6.737479
NCI-H2126	Glass	5.412413
NCI-H2126	Glass	6.141129
NCI-H2126	Glass	12.067702
NCI-H2126	Glass	9.028897
NCI-H2126	Glass	31.562592
NCI-H2126	Glass	52.697793
NCI-H2126	Glass	15.385299
NCI-H2126	Glass	16.113007
NCI-H2126	Glass	11.717888
NCI-H2126	Glass	15.217074
NCI-H2126	Glass	21.154012
NCI-H2126	Glass	11.093196
NCI-H2126	Glass	11.903795
NCI-H2126	Glass	12.520175
NCI-H2126	Glass	4.520851
NCI-H2126	Glass	8.135114
NCI-H2126	Glass	10.289258
NCI-H2126	Glass	124.790112
NCI-H2126	Glass	20.2013
NCI-H2126	Glass	4.975982
NCI-H2126	Glass	23.713315
NCI-H2126	Glass	11.64416
NCI-H2126	Glass	11.352788
NCI-H2126	Glass	18.604622
NCI-H2126	Glass	23.022563
NCI-H2126	Glass	14.204625
NCI-H2126	Glass	27.682493
NCI-H2126	Glass	6.514837
NCI-H2126	Glass	2.646426
NCI-H2126	Glass	10.716666
NCI-H2126	Glass	9.689722
NCI-H2126	Glass	3.355705
NCI-H2126	Glass	1.342282
NCI-H2126	Glass	142.965165
NCI-H2126	Glass	7.406399
NCI-H2126	Glass	11.236058
NCI-H2126	Glass	17.09021
NCI-H2126	Glass	10.800977
NCI-H2126	Glass	12.98842
NCI-H2126	Glass	19.245027
NCI-H2126	Glass	8.732416
NCI-H2126	Glass	7.256817
NCI-H2126	Glass	4.362416
NCI-H2126	Glass	11.218202
NCI-H2126	Glass	9.319698
NCI-H2126	Glass	16.027237
NCI-H2126	Glass	10.052456
NCI-H2126	Glass	13.22054
NCI-H2126	Glass	5.412413
NCI-H2126	Glass	8.522935
NCI-H2126	Glass	13.509408
NCI-H2126	Glass	11.162751
NCI-H2126	Glass	10.380853
NCI-H2126	Glass	20.943208
NCI-H2126	Glass	11.471436
NCI-H2126	Glass	3.41016
NCI-H2126	Glass	15.333985
NCI-H2126	Glass	12.792365
NCI-H2126	Glass	8.526108
NCI-H2126	Glass	25.15286
NCI-H2126	Glass	8.883267
NCI-H2126	Glass	15.505077
NCI-H2126	Glass	6.39376
NCI-H2087	500Pa Coll	15.674292
NCI-H2087	500Pa Coll	8.12979
NCI-H2087	500Pa Coll	13.524971
NCI-H2087	500Pa Coll	19.056441
NCI-H2087	500Pa Coll	31.876386
NCI-H2087	500Pa Coll	14.085049
NCI-H2087	500Pa Coll	16.290832
NCI-H2087	500Pa Coll	16.170952
NCI-H2087	500Pa Coll	31.256035
NCI-H2087	500Pa Coll	12.657688
NCI-H2087	500Pa Coll	18.593946
NCI-H2087	500Pa Coll	13.976889
NCI-H2087	500Pa Coll	4.026846
NCI-H2087	500Pa Coll	7.324976
NCI-H2087	500Pa Coll	32.324268
NCI-H2087	500Pa Coll	6.765865
NCI-H2087	500Pa Coll	12.752699
NCI-H2087	500Pa Coll	18.914503
NCI-H2087	500Pa Coll	23.737764
NCI-H2087	500Pa Coll	17.538635
NCI-H2087	500Pa Coll	33.915241
NCI-H2087	500Pa Coll	10.911789
NCI-H2087	500Pa Coll	36.472065
NCI-H2087	500Pa Coll	37.004728
NCI-H2087	500Pa Coll	18.462011
NCI-H2087	500Pa Coll	27.019219
NCI-H2087	500Pa Coll	10.288843
NCI-H2087	500Pa Coll	11.64081
NCI-H2087	500Pa Coll	15.782373
NCI-H2087	500Pa Coll	5.66656
NCI-H2087	500Pa Coll	24.17214
NCI-H2087	500Pa Coll	11.540234
NCI-H2087	500Pa Coll	28.011291
NCI-H2087	500Pa Coll	35.310787
NCI-H2087	500Pa Coll	4.403496
NCI-H2087	500Pa Coll	17.928844
NCI-H2087	500Pa Coll	13.353407
NCI-H2087	500Pa Coll	13.028054
NCI-H2087	500Pa Coll	9.878141
NCI-H2087	500Pa Coll	1.620278
NCI-H2087	500Pa Coll	8.919593
NCI-H2087	500Pa Coll	24.961282
NCI-H2087	500Pa Coll	23.550817
NCI-H2087	500Pa Coll	4.697987
NCI-H2087	500Pa Coll	28.509754
NCI-H2087	500Pa Coll	11.828664
NCI-H2087	500Pa Coll	17.552799
NCI-H2087	500Pa Coll	12.525434
NCI-H2087	500Pa Coll	11.518592
NCI-H2087	500Pa Coll	13.239104
NCI-H2087	500Pa Coll	7.825613
NCI-H2087	500Pa Coll	3.434922
NCI-H2087	500Pa Coll	12.449995
NCI-H2087	500Pa Coll	19.321365
NCI-H2087	500Pa Coll	7.463973
NCI-H2087	500Pa Coll	11.826389
NCI-H2087	500Pa Coll	7.68533
NCI-H2087	500Pa Coll	6.84293
NCI-H2087	500Pa Coll	47.474543
NCI-H2087	500Pa Coll	28.032405
NCI-H2087	500Pa Coll	7.360961
NCI-H2087	500Pa Coll	6.673272
NCI-H2087	500Pa Coll	7.992997
NCI-H2087	500Pa Coll	39.61466
NCI-H2087	500Pa Coll	10.942932
NCI-H2087	500Pa Coll	1.396737
NCI-H2087	500Pa Coll	9.993275
NCI-H2087	500Pa Coll	21.935222
NCI-H2087	500Pa Coll	8.313217
NCI-H2087	500Pa Coll	11.87038
NCI-H2087	500Pa Coll	32.071704
NCI-H2087	500Pa Coll	14.113681
NCI-H2087	500Pa Coll	5.527562
NCI-H2087	500Pa Coll	3.55891
NCI-H2087	500Pa Coll	4.777204
NCI-H2087	500Pa Coll	12.552791
NCI-H2087	500Pa Coll	24.233035
NCI-H2087	500Pa Coll	5.780796
NCI-H2087	500Pa Coll	14.055591
NCI-H2087	500Pa Coll	1.006711
NCI-H2087	500Pa Coll	6.233722
NCI-H2087	500Pa Coll	3.628376
NCI-H2087	500Pa Coll	12.277097
NCI-H2087	500Pa Coll	23.446732
NCI-H2087	500Pa Coll	20.767917
NCI-H2087	500Pa Coll	17.596656
NCI-H2087	500Pa Coll	7.304641
NCI-H2087	500Pa Coll	2.904985
NCI-H2087	500Pa Coll	21.767276
NCI-H2087	500Pa Coll	14.087108
NCI-H2087	500Pa Coll	20.262362
NCI-H2087	500Pa Coll	15.084461
NCI-H2087	500Pa Coll	24.192169
NCI-H2087	500Pa Coll	31.948108
NCI-H2087	500Pa Coll	23.028304
NCI-H2087	500Pa Coll	25.388177
NCI-H2087	500Pa Coll	17.741979
NCI-H2087	500Pa Coll	19.637882
NCI-H2087	500Pa Coll	13.524971
NCI-H2087	500Pa Coll	14.259947
NCI-H2087	500Pa Coll	12.893551
NCI-H2087	500Pa Coll	15.615406
NCI-H2087	500Pa Coll	14.402936
NCI-H2087	500Pa FN	42.129754
NCI-H2087	500Pa FN	39.15631
NCI-H2087	500Pa FN	17.322911
NCI-H2087	500Pa FN	54.615528
NCI-H2087	500Pa FN	10.868809
NCI-H2087	500Pa FN	24.467961
NCI-H2087	500Pa FN	14.632176
NCI-H2087	500Pa FN	4.752442
NCI-H2087	500Pa FN	18.694991
NCI-H2087	500Pa FN	13.185956
NCI-H2087	500Pa FN	7.688821
NCI-H2087	500Pa FN	13.67557
NCI-H2087	500Pa FN	24.520562
NCI-H2087	500Pa FN	15.163393
NCI-H2087	500Pa FN	19.882229
NCI-H2087	500Pa FN	18.294305
NCI-H2087	500Pa FN	20.497689
NCI-H2087	500Pa FN	4.220299
NCI-H2087	500Pa FN	28.00181
NCI-H2087	500Pa FN	13.691473
NCI-H2087	500Pa FN	7.324976
NCI-H2087	500Pa FN	32.324268
NCI-H2087	500Pa FN	6.765865
NCI-H2087	500Pa FN	12.752699
NCI-H2087	500Pa FN	18.914503
NCI-H2087	500Pa FN	23.737764
NCI-H2087	500Pa FN	20.968021
NCI-H2087	500Pa FN	41.264346
NCI-H2087	500Pa FN	14.997713
NCI-H2087	500Pa FN	25.974418
NCI-H2087	500Pa FN	23.289249
NCI-H2087	500Pa FN	14.379899
NCI-H2087	500Pa FN	17.725782
NCI-H2087	500Pa FN	7.547618
NCI-H2087	500Pa FN	26.924966
NCI-H2087	500Pa FN	25.046688
NCI-H2087	500Pa FN	2.291418
NCI-H2087	500Pa FN	1.677852
NCI-H2087	500Pa FN	13.277583
NCI-H2087	500Pa FN	25.145042
NCI-H2087	500Pa FN	8.114779
NCI-H2087	500Pa FN	29.292573
NCI-H2087	500Pa FN	35.228083
NCI-H2087	500Pa FN	17.792138
NCI-H2087	500Pa FN	6.904863
NCI-H2087	500Pa FN	4.185281
NCI-H2087	500Pa FN	4.026846
NCI-H2087	500Pa FN	19.763434
NCI-H2087	500Pa FN	36.273215
NCI-H2087	500Pa FN	9.437284
NCI-H2087	500Pa FN	7.04698
NCI-H2087	500Pa FN	38.470616
NCI-H2087	500Pa FN	32.912594
NCI-H2087	500Pa FN	10.11845
NCI-H2087	500Pa FN	4.026846
NCI-H2087	500Pa FN	0.671141
NCI-H2087	500Pa FN	3.527931
NCI-H2087	500Pa FN	22.702894
NCI-H2087	500Pa FN	13.013655
NCI-H2087	500Pa FN	37.543687
NCI-H2087	500Pa FN	10.729429
NCI-H2087	500Pa FN	39.844866
NCI-H2087	500Pa FN	12.732851
NCI-H2087	500Pa FN	4.230051
NCI-H2087	500Pa FN	20.200896
NCI-H2087	500Pa FN	18.160825
NCI-H2087	500Pa FN	16.437265
NCI-H2087	500Pa FN	6.83857
NCI-H2087	500Pa FN	5.898151
NCI-H2087	500Pa FN	3.020134
NCI-H2087	500Pa FN	34.54491
NCI-H2087	500Pa FN	38.342311
NCI-H2087	500Pa FN	3.494703
NCI-H2087	500Pa FN	16.057966
NCI-H2087	500Pa FN	21.239801
NCI-H2087	500Pa FN	18.14023
NCI-H2087	500Pa FN	9.71946
